image_id,category_id,score,bbox_xyxy,bbox_xywh,is_tp,matched_gt_index,best_same_iou,best_any_iou,best_any_class,error_type,file_name,predicted_class,best_any_class_name
600,1,0.4104357063770294,"[473.2041931152344, 426.43804931640625, 560.6497802734375, 444.9910583496094]","[473.2041931152344, 426.43804931640625, 87.44558715820312, 18.553009033203125]",False,,0.0,0.0,0,background_or_unlabeled,Japan_010209.jpg,D10,D00
493,0,0.41036084294319153,"[479.48577880859375, 540.4660034179688, 580.8622436523438, 583.3143920898438]","[479.48577880859375, 540.4660034179688, 101.37646484375, 42.848388671875]",False,,0.0,0.0,2,background_or_unlabeled,Japan_007941.jpg,D00,D20
144,3,0.4103430509567261,"[578.97509765625, 931.5125732421875, 703.216064453125, 1023.8104248046875]","[578.97509765625, 931.5125732421875, 124.240966796875, 92.2978515625]",False,,0.14119137561902181,0.14119137561902181,3,localization,Japan_002623.jpg,D40,D40
369,1,0.41015109419822693,"[230.29483032226562, 525.7090454101562, 594.3115234375, 574.9204711914062]","[230.29483032226562, 525.7090454101562, 364.0166931152344, 49.21142578125]",False,,0.571760422848282,0.571760422848282,1,duplicate,Japan_006022.jpg,D10,D10
521,1,0.4095975458621979,"[0.6410837173461914, 514.2119140625, 117.07291412353516, 545.169189453125]","[0.6410837173461914, 514.2119140625, 116.43183040618896, 30.957275390625]",False,,0.0,0.0,0,background_or_unlabeled,Japan_008497.jpg,D10,D00
4,2,0.4093756377696991,"[41.36112976074219, 242.24563598632812, 440.5309753417969, 443.65850830078125]","[41.36112976074219, 242.24563598632812, 399.1698455810547, 201.41287231445312]",False,,0.4258246063893308,0.4258246063893308,2,localization,Japan_000050.jpg,D20,D20
211,1,0.40925052762031555,"[138.83897399902344, 456.2924499511719, 216.18179321289062, 474.0845947265625]","[138.83897399902344, 456.2924499511719, 77.34281921386719, 17.792144775390625]",False,,0.0,0.07372685530804912,3,background_or_unlabeled,Japan_003605.jpg,D10,D40
15,1,0.4090481698513031,"[239.42909240722656, 404.7359619140625, 473.97930908203125, 431.6301574707031]","[239.42909240722656, 404.7359619140625, 234.5502166748047, 26.894195556640625]",False,,0.0,0.054767076568358324,2,background_or_unlabeled,Japan_000257.jpg,D10,D20
483,2,0.40901434421539307,"[124.28485107421875, 451.889892578125, 268.73590087890625, 591.2495727539062]","[124.28485107421875, 451.889892578125, 144.4510498046875, 139.35968017578125]",False,,0.6535903932509111,0.6535903932509111,2,duplicate,Japan_007745.jpg,D20,D20
333,0,0.40865567326545715,"[228.71913146972656, 255.4208221435547, 240.2456512451172, 285.75640869140625]","[228.71913146972656, 255.4208221435547, 11.526519775390625, 30.335586547851562]",False,,0.0,0.0,2,background_or_unlabeled,Japan_005427.jpg,D00,D20
452,2,0.40843433141708374,"[322.4763488769531, 95.62185668945312, 598.5167236328125, 382.47796630859375]","[322.4763488769531, 95.62185668945312, 276.0403747558594, 286.8561096191406]",False,,0.4962121830151479,0.4962121830151479,2,localization,Japan_007271.jpg,D20,D20
187,3,0.4084151089191437,"[491.9829406738281, 471.284423828125, 600.0123291015625, 537.236328125]","[491.9829406738281, 471.284423828125, 108.02938842773438, 65.951904296875]",False,,0.21555117750232858,0.21555117750232858,3,localization,Japan_003167.jpg,D40,D40
685,0,0.40811818838119507,"[187.21482849121094, 330.8592834472656, 280.4508361816406, 585.9076538085938]","[187.21482849121094, 330.8592834472656, 93.23600769042969, 255.04837036132812]",False,,0.0,0.2695865660760968,2,localization,Japan_011480.jpg,D00,D20
714,0,0.4080468714237213,"[407.5074462890625, 426.9974365234375, 596.6109008789062, 598.1494140625]","[407.5074462890625, 426.9974365234375, 189.10345458984375, 171.1519775390625]",False,,0.0,0.7894534332534839,2,class_confusion,Japan_011851.jpg,D00,D20
4,1,0.4079160988330841,"[366.00341796875, 270.862060546875, 596.1337280273438, 316.3336486816406]","[366.00341796875, 270.862060546875, 230.13031005859375, 45.471588134765625]",False,,0.0,0.16655484927556638,2,localization,Japan_000050.jpg,D10,D20
522,2,0.4074316918849945,"[0.9039580821990967, 94.2215576171875, 277.74786376953125, 522.8612670898438]","[0.9039580821990967, 94.2215576171875, 276.84390568733215, 428.63970947265625]",False,,0.9162725810465638,0.9162725810465638,2,duplicate,Japan_008509.jpg,D20,D20
638,0,0.4073261618614197,"[421.45135498046875, 264.8711853027344, 555.7763671875, 429.85736083984375]","[421.45135498046875, 264.8711853027344, 134.32501220703125, 164.98617553710938]",False,,0.42796677896754753,0.42796677896754753,0,localization,Japan_010837.jpg,D00,D00
789,0,0.4072031080722809,"[252.28721618652344, 508.5638122558594, 328.40521240234375, 599.1641845703125]","[252.28721618652344, 508.5638122558594, 76.11799621582031, 90.60037231445312]",False,,0.0,0.786734337541261,2,class_confusion,Japan_013111.jpg,D00,D20
597,0,0.40709027647972107,"[146.87384033203125, 281.0076599121094, 178.9376678466797, 302.74237060546875]","[146.87384033203125, 281.0076599121094, 32.06382751464844, 21.734710693359375]",False,,0.0,0.0,2,background_or_unlabeled,Japan_010140.jpg,D00,D20
409,0,0.4069327712059021,"[293.22332763671875, 337.63525390625, 441.0650939941406, 580.3872680664062]","[293.22332763671875, 337.63525390625, 147.84176635742188, 242.75201416015625]",False,,0.0,0.028745054616507403,1,background_or_unlabeled,Japan_006513.jpg,D00,D10
472,1,0.40686070919036865,"[285.79302978515625, 403.24761962890625, 598.8109741210938, 442.91436767578125]","[285.79302978515625, 403.24761962890625, 313.0179443359375, 39.666748046875]",False,,0.3379438263621518,0.3379438263621518,1,localization,Japan_007518.jpg,D10,D10
96,1,0.40672218799591064,"[223.22792053222656, 320.12286376953125, 365.20782470703125, 338.5293884277344]","[223.22792053222656, 320.12286376953125, 141.9799041748047, 18.406524658203125]",False,,0.0,0.0,1,background_or_unlabeled,Japan_001770.jpg,D10,D10
248,2,0.4065154194831848,"[390.66217041015625, 403.00299072265625, 599.21875, 488.0118408203125]","[390.66217041015625, 403.00299072265625, 208.55657958984375, 85.00885009765625]",False,,0.3318135372691605,0.3318135372691605,2,localization,Japan_004081.jpg,D20,D20
605,2,0.4061221182346344,"[385.0681457519531, 307.2120666503906, 483.9738464355469, 398.2987976074219]","[385.0681457519531, 307.2120666503906, 98.90570068359375, 91.08673095703125]",False,,0.0,0.0,0,background_or_unlabeled,Japan_010323.jpg,D20,D00
725,0,0.4060688614845276,"[208.49168395996094, 509.5320129394531, 246.72109985351562, 595.4494018554688]","[208.49168395996094, 509.5320129394531, 38.22941589355469, 85.91738891601562]",False,,0.0,0.09297360714896533,3,background_or_unlabeled,Japan_011955.jpg,D00,D40
554,2,0.4058387279510498,"[160.50567626953125, 383.4451599121094, 265.8277282714844, 508.2568664550781]","[160.50567626953125, 383.4451599121094, 105.32205200195312, 124.81170654296875]",False,,0.2846982464491174,0.2846982464491174,2,localization,Japan_009236.jpg,D20,D20
431,1,0.4057646095752716,"[242.54458618164062, 547.0361938476562, 396.5865478515625, 585.802978515625]","[242.54458618164062, 547.0361938476562, 154.04196166992188, 38.76678466796875]",False,,0.0,0.13908793137231207,2,localization,Japan_007045.jpg,D10,D20
592,1,0.4056049585342407,"[186.4297637939453, 436.9048767089844, 263.56219482421875, 455.1612243652344]","[186.4297637939453, 436.9048767089844, 77.13243103027344, 18.25634765625]",False,,0.0,0.0,0,background_or_unlabeled,Japan_010101.jpg,D10,D00
601,2,0.40560388565063477,"[290.708251953125, 381.5811462402344, 346.50421142578125, 455.0967102050781]","[290.708251953125, 381.5811462402344, 55.79595947265625, 73.51556396484375]",False,,0.5045057624900602,0.5045057624900602,2,duplicate,Japan_010274.jpg,D20,D20
648,1,0.40556418895721436,"[323.1513671875, 496.1826171875, 411.1253967285156, 513.804931640625]","[323.1513671875, 496.1826171875, 87.97402954101562, 17.622314453125]",False,,0.0,0.0,0,background_or_unlabeled,Japan_010967.jpg,D10,D00
688,0,0.4055497348308563,"[370.27691650390625, 358.7117614746094, 403.2001953125, 401.26641845703125]","[370.27691650390625, 358.7117614746094, 32.92327880859375, 42.554656982421875]",False,,0.0,0.0,1,background_or_unlabeled,Japan_011513.jpg,D00,D10
729,1,0.40531983971595764,"[424.2176818847656, 293.50469970703125, 561.2728271484375, 321.421630859375]","[424.2176818847656, 293.50469970703125, 137.05514526367188, 27.91693115234375]",False,,0.0,0.33901028353931145,2,localization,Japan_012003.jpg,D10,D20
340,1,0.404788076877594,"[312.4906311035156, 408.3145751953125, 550.8368530273438, 442.9524841308594]","[312.4906311035156, 408.3145751953125, 238.34622192382812, 34.637908935546875]",False,,0.4403606991885892,0.4403606991885892,1,localization,Japan_005471.jpg,D10,D10
490,3,0.40477558970451355,"[287.7900085449219, 524.6062622070312, 402.1506042480469, 577.9865112304688]","[287.7900085449219, 524.6062622070312, 114.360595703125, 53.3802490234375]",False,,0.0,0.0,3,background_or_unlabeled,Japan_007841.jpg,D40,D40
746,1,0.40436381101608276,"[222.16357421875, 376.06402587890625, 330.2579345703125, 396.5758361816406]","[222.16357421875, 376.06402587890625, 108.0943603515625, 20.511810302734375]",False,,0.0,0.0,1,background_or_unlabeled,Japan_012314.jpg,D10,D10
493,0,0.404191255569458,"[304.7261962890625, 522.3404541015625, 326.43707275390625, 575.2964477539062]","[304.7261962890625, 522.3404541015625, 21.71087646484375, 52.95599365234375]",False,,0.0,0.14126382447529082,2,localization,Japan_007941.jpg,D00,D20
770,0,0.40407630801200867,"[424.4291687011719, 520.010498046875, 490.3623046875, 597.173095703125]","[424.4291687011719, 520.010498046875, 65.93313598632812, 77.16259765625]",False,,0.0,0.0,1,background_or_unlabeled,Japan_012715.jpg,D00,D10
179,1,0.40386220812797546,"[272.0544128417969, 516.10107421875, 349.0455017089844, 538.1100463867188]","[272.0544128417969, 516.10107421875, 76.9910888671875, 22.00897216796875]",False,,0.0,0.0,1,background_or_unlabeled,Japan_003000.jpg,D10,D10
372,0,0.4037916958332062,"[223.31399536132812, 416.56976318359375, 257.98162841796875, 451.0152587890625]","[223.31399536132812, 416.56976318359375, 34.667633056640625, 34.44549560546875]",False,,0.627262316697586,0.627262316697586,0,duplicate,Japan_006042.jpg,D00,D00
714,2,0.4037187099456787,"[197.3681640625, 397.97265625, 381.3616943359375, 587.628173828125]","[197.3681640625, 397.97265625, 183.9935302734375, 189.655517578125]",False,,0.2298011402132759,0.2298011402132759,2,localization,Japan_011851.jpg,D20,D20
319,0,0.4037010669708252,"[417.1038818359375, 422.33612060546875, 507.0537414550781, 502.4403381347656]","[417.1038818359375, 422.33612060546875, 89.94985961914062, 80.10421752929688]",False,,0.0,0.8298862868805089,2,class_confusion,Japan_005168.jpg,D00,D20
135,2,0.4034886956214905,"[339.93072509765625, 344.27911376953125, 480.34222412109375, 407.9583435058594]","[339.93072509765625, 344.27911376953125, 140.4114990234375, 63.679229736328125]",False,,0.0,0.0,2,background_or_unlabeled,Japan_002421.jpg,D20,D20
349,2,0.4034116566181183,"[292.4344177246094, 372.1865539550781, 596.6480102539062, 537.7825927734375]","[292.4344177246094, 372.1865539550781, 304.2135925292969, 165.59603881835938]",False,,0.5960568095227977,0.5960568095227977,2,duplicate,Japan_005617.jpg,D20,D20
337,3,0.4033608138561249,"[528.5198364257812, 486.5485534667969, 585.7792358398438, 531.3682250976562]","[528.5198364257812, 486.5485534667969, 57.2593994140625, 44.819671630859375]",False,,0.013407126389332424,0.022698786314631066,2,background_or_unlabeled,Japan_005451.jpg,D40,D20
478,1,0.40301457047462463,"[293.75164794921875, 489.1571044921875, 594.3154296875, 534.8529052734375]","[293.75164794921875, 489.1571044921875, 300.56378173828125, 45.69580078125]",False,,0.0,0.29651892936913227,2,localization,Japan_007636.jpg,D10,D20
178,3,0.402739942073822,"[420.1352844238281, 477.3219909667969, 517.465576171875, 538.2420043945312]","[420.1352844238281, 477.3219909667969, 97.33029174804688, 60.920013427734375]",False,,0.05546620067830874,0.05546620067830874,3,background_or_unlabeled,Japan_002996.jpg,D40,D40
166,0,0.4024334251880646,"[400.9179992675781, 194.95407104492188, 443.5448303222656, 244.7570037841797]","[400.9179992675781, 194.95407104492188, 42.6268310546875, 49.80293273925781]",False,,0.0,0.0,1,background_or_unlabeled,Japan_002909.jpg,D00,D10
347,0,0.40242481231689453,"[225.73260498046875, 394.6250305175781, 335.0879821777344, 572.6030883789062]","[225.73260498046875, 394.6250305175781, 109.35537719726562, 177.97805786132812]",False,,0.23788788216343304,0.23788788216343304,0,localization,Japan_005587.jpg,D00,D00
233,3,0.402243971824646,"[114.13545227050781, 549.42041015625, 185.20297241210938, 594.959716796875]","[114.13545227050781, 549.42041015625, 71.06752014160156, 45.539306640625]",False,,0.0,0.029012690200960888,2,background_or_unlabeled,Japan_003853.jpg,D40,D20
649,0,0.40188783407211304,"[309.37835693359375, 454.5013122558594, 377.6755676269531, 572.7147216796875]","[309.37835693359375, 454.5013122558594, 68.29721069335938, 118.21340942382812]",False,,0.0,0.13573798104663082,2,localization,Japan_010980.jpg,D00,D20
492,0,0.40148597955703735,"[445.0773010253906, 351.7701721191406, 479.98126220703125, 406.5267333984375]","[445.0773010253906, 351.7701721191406, 34.903961181640625, 54.756561279296875]",False,,0.0,0.07529924741784659,1,background_or_unlabeled,Japan_007921.jpg,D00,D10
91,1,0.40140336751937866,"[509.4274597167969, 254.715087890625, 598.4154052734375, 280.11761474609375]","[509.4274597167969, 254.715087890625, 88.98794555664062, 25.40252685546875]",False,,0.49457675862910927,0.49457675862910927,1,localization,Japan_001690.jpg,D10,D10
55,3,0.40129196643829346,"[483.990234375, 409.16656494140625, 511.2889709472656, 424.16046142578125]","[483.990234375, 409.16656494140625, 27.298736572265625, 14.993896484375]",False,,0.0,0.0,3,background_or_unlabeled,Japan_000949.jpg,D40,D40
256,0,0.40094804763793945,"[433.5065612792969, 410.58868408203125, 476.2586975097656, 454.4403076171875]","[433.5065612792969, 410.58868408203125, 42.75213623046875, 43.85162353515625]",False,,0.3223059029934967,0.3223059029934967,0,localization,Japan_004176.jpg,D00,D00
707,2,0.40084734559059143,"[516.783447265625, 442.9493713378906, 599.581298828125, 537.4369506835938]","[516.783447265625, 442.9493713378906, 82.7978515625, 94.48757934570312]",False,,0.0,0.0,3,background_or_unlabeled,Japan_011728.jpg,D20,D40
493,0,0.40078991651535034,"[234.06422424316406, 517.2826538085938, 304.9253845214844, 588.6736450195312]","[234.06422424316406, 517.2826538085938, 70.86116027832031, 71.3909912109375]",False,,0.0,0.661818331697839,2,class_confusion,Japan_007941.jpg,D00,D20
106,1,0.400667667388916,"[78.30026245117188, 339.7423400878906, 211.046142578125, 390.96435546875]","[78.30026245117188, 339.7423400878906, 132.74588012695312, 51.222015380859375]",False,,0.5349888233754513,0.5349888233754513,1,duplicate,Japan_001960.jpg,D10,D10
757,2,0.4006531238555908,"[187.84625244140625, 438.1649475097656, 300.0434875488281, 490.5810241699219]","[187.84625244140625, 438.1649475097656, 112.19723510742188, 52.41607666015625]",False,,0.17599773880157776,0.17599773880157776,2,localization,Japan_012456.jpg,D20,D20
617,0,0.4003424048423767,"[469.7703552246094, 411.2013244628906, 511.3157653808594, 442.5257873535156]","[469.7703552246094, 411.2013244628906, 41.54541015625, 31.324462890625]",False,,0.0,0.0,3,background_or_unlabeled,Japan_010510.jpg,D00,D40
68,0,0.4003041088581085,"[131.6317901611328, 444.75201416015625, 195.48992919921875, 554.6971435546875]","[131.6317901611328, 444.75201416015625, 63.85813903808594, 109.94512939453125]",False,,0.4252862444964577,0.4252862444964577,0,localization,Japan_001288.jpg,D00,D00
132,2,0.39980652928352356,"[182.15089416503906, 399.0731506347656, 312.823974609375, 594.1932373046875]","[182.15089416503906, 399.0731506347656, 130.67308044433594, 195.12008666992188]",False,,0.28703076417566703,0.28703076417566703,2,localization,Japan_002390.jpg,D20,D20
732,0,0.3994012176990509,"[285.1386413574219, 274.6974792480469, 338.71356201171875, 596.1336059570312]","[285.1386413574219, 274.6974792480469, 53.574920654296875, 321.4361267089844]",False,,0.28267637886398916,0.28267637886398916,0,localization,Japan_012028.jpg,D00,D00
91,1,0.39906689524650574,"[319.2554016113281, 169.43115234375, 570.6587524414062, 194.0464324951172]","[319.2554016113281, 169.43115234375, 251.40335083007812, 24.615280151367188]",False,,0.4778735668478248,0.4778735668478248,1,localization,Japan_001690.jpg,D10,D10
687,1,0.3990657925605774,"[77.1054916381836, 439.6095886230469, 234.23974609375, 482.5540466308594]","[77.1054916381836, 439.6095886230469, 157.1342544555664, 42.9444580078125]",False,,0.17629733264669534,0.17629733264669534,1,localization,Japan_011506.jpg,D10,D10
633,1,0.39889490604400635,"[213.5960693359375, 468.5230407714844, 315.6023254394531, 491.5030822753906]","[213.5960693359375, 468.5230407714844, 102.00625610351562, 22.98004150390625]",False,,0.0,0.014078311369038301,2,background_or_unlabeled,Japan_010791.jpg,D10,D20
404,2,0.39870113134384155,"[410.4425048828125, 364.3499755859375, 531.34130859375, 424.7361755371094]","[410.4425048828125, 364.3499755859375, 120.8988037109375, 60.386199951171875]",False,,0.11539673644815396,0.11539673644815396,2,localization,Japan_006423.jpg,D20,D20
425,0,0.3985981345176697,"[363.10638427734375, 424.6558532714844, 530.6175537109375, 596.395751953125]","[363.10638427734375, 424.6558532714844, 167.51116943359375, 171.73989868164062]",False,,0.0,0.35503938944915886,2,localization,Japan_006888.jpg,D00,D20
350,2,0.39836522936820984,"[236.92861938476562, 363.9706726074219, 465.51947021484375, 487.50543212890625]","[236.92861938476562, 363.9706726074219, 228.59085083007812, 123.53475952148438]",False,,0.34738222530226165,0.34738222530226165,2,localization,Japan_005623.jpg,D20,D20
302,3,0.39836421608924866,"[338.7900390625, 485.39434814453125, 367.630859375, 507.7593994140625]","[338.7900390625, 485.39434814453125, 28.8408203125, 22.36505126953125]",False,,0.20250743004548857,0.20250743004548857,3,localization,Japan_004836.jpg,D40,D40
712,2,0.39820945262908936,"[471.4729919433594, 116.58108520507812, 599.999267578125, 240.7557373046875]","[471.4729919433594, 116.58108520507812, 128.52627563476562, 124.17465209960938]",False,,0.0,0.0,2,background_or_unlabeled,Japan_011820.jpg,D20,D20
237,1,0.3980393409729004,"[207.8204803466797, 333.4092102050781, 361.6391906738281, 362.4497375488281]","[207.8204803466797, 333.4092102050781, 153.81871032714844, 29.04052734375]",False,,0.0,0.0,2,background_or_unlabeled,Japan_003893.jpg,D10,D20
726,3,0.3976247310638428,"[9.842562675476074, 453.18231201171875, 48.91065216064453, 479.8044128417969]","[9.842562675476074, 453.18231201171875, 39.06808948516846, 26.622100830078125]",False,,0.0,0.0,3,background_or_unlabeled,Japan_011973.jpg,D40,D40
299,1,0.39698728919029236,"[106.06352233886719, 414.4228210449219, 188.85862731933594, 431.5201416015625]","[106.06352233886719, 414.4228210449219, 82.79510498046875, 17.097320556640625]",False,,0.0,0.0,2,background_or_unlabeled,Japan_004776.jpg,D10,D20
227,0,0.3969454765319824,"[417.3492736816406, 615.598876953125, 650.1927490234375, 1019.87255859375]","[417.3492736816406, 615.598876953125, 232.84347534179688, 404.273681640625]",False,,0.0,0.0,3,background_or_unlabeled,Japan_003815.jpg,D00,D40
450,1,0.3964456021785736,"[335.2811279296875, 373.93109130859375, 498.666015625, 405.09271240234375]","[335.2811279296875, 373.93109130859375, 163.3848876953125, 31.16162109375]",False,,0.0,0.39940195854641797,2,localization,Japan_007247.jpg,D10,D20
430,2,0.39630326628685,"[281.91314697265625, 354.88592529296875, 333.6052551269531, 399.9953918457031]","[281.91314697265625, 354.88592529296875, 51.692108154296875, 45.109466552734375]",False,,0.2470382947186014,0.2470382947186014,2,localization,Japan_007019.jpg,D20,D20
55,3,0.3959701955318451,"[276.8767395019531, 441.9388427734375, 357.6669006347656, 472.4443054199219]","[276.8767395019531, 441.9388427734375, 80.7901611328125, 30.505462646484375]",False,,0.45769167116533255,0.45769167116533255,3,localization,Japan_000949.jpg,D40,D40
471,2,0.39587825536727905,"[113.82411193847656, 477.5015869140625, 196.80386352539062, 539.39892578125]","[113.82411193847656, 477.5015869140625, 82.97975158691406, 61.8973388671875]",False,,0.0,0.0,2,background_or_unlabeled,Japan_007508.jpg,D20,D20
31,0,0.39586180448532104,"[98.56678009033203, 409.0938415527344, 133.36952209472656, 452.171630859375]","[98.56678009033203, 409.0938415527344, 34.80274200439453, 43.077789306640625]",False,,0.0,0.0,0,background_or_unlabeled,Japan_000548.jpg,D00,D00
331,1,0.3957163691520691,"[377.8491516113281, 339.9314270019531, 593.010009765625, 385.7804870605469]","[377.8491516113281, 339.9314270019531, 215.16085815429688, 45.84906005859375]",False,,0.0,0.04672927178399174,2,background_or_unlabeled,Japan_005394.jpg,D10,D20
263,2,0.39553800225257874,"[223.13783264160156, 346.3308410644531, 592.2438354492188, 464.83148193359375]","[223.13783264160156, 346.3308410644531, 369.1060028076172, 118.50064086914062]",False,,0.12462477140778064,0.12462477140778064,2,localization,Japan_004224.jpg,D20,D20
494,1,0.39540234208106995,"[272.0412902832031, 322.8376159667969, 337.6893310546875, 336.96026611328125]","[272.0412902832031, 322.8376159667969, 65.64804077148438, 14.122650146484375]",False,,0.3397602626885818,0.3397602626885818,1,localization,Japan_007944.jpg,D10,D10
12,2,0.39492809772491455,"[463.97344970703125, 499.88726806640625, 595.6190795898438, 587.9412231445312]","[463.97344970703125, 499.88726806640625, 131.6456298828125, 88.053955078125]",False,,0.3818502651221938,0.3818502651221938,2,localization,Japan_000170.jpg,D20,D20
394,3,0.39463064074516296,"[461.1875915527344, 572.8990478515625, 542.914306640625, 599.5747680664062]","[461.1875915527344, 572.8990478515625, 81.72671508789062, 26.67572021484375]",False,,0.0,0.03208675712356644,2,background_or_unlabeled,Japan_006246.jpg,D40,D20
275,1,0.39455047249794006,"[315.8609313964844, 446.64544677734375, 558.9962768554688, 497.6669921875]","[315.8609313964844, 446.64544677734375, 243.13534545898438, 51.02154541015625]",False,,0.4741582515839318,0.4741582515839318,1,localization,Japan_004396.jpg,D10,D10
29,2,0.39436689019203186,"[232.47833251953125, 368.58306884765625, 489.8250732421875, 536.2002563476562]","[232.47833251953125, 368.58306884765625, 257.34674072265625, 167.6171875]",False,,0.0,0.09495606879822284,1,background_or_unlabeled,Japan_000460.jpg,D20,D10
602,0,0.39422839879989624,"[136.66387939453125, 417.3128967285156, 190.84854125976562, 595.9365844726562]","[136.66387939453125, 417.3128967285156, 54.184661865234375, 178.62368774414062]",False,,0.0,0.4945854152288403,2,localization,Japan_010298.jpg,D00,D20
28,3,0.3938259184360504,"[261.10040283203125, 539.094482421875, 301.762939453125, 562.7072143554688]","[261.10040283203125, 539.094482421875, 40.66253662109375, 23.61273193359375]",False,,0.6540803270933588,0.6540803270933588,3,duplicate,Japan_000446.jpg,D40,D40
469,3,0.39380085468292236,"[289.0541687011719, 443.1650085449219, 345.31988525390625, 473.1728515625]","[289.0541687011719, 443.1650085449219, 56.265716552734375, 30.007843017578125]",False,,0.0,0.0,3,background_or_unlabeled,Japan_007486.jpg,D40,D40
376,1,0.39329198002815247,"[168.2405242919922, 386.0909423828125, 293.4920349121094, 411.8179016113281]","[168.2405242919922, 386.0909423828125, 125.25151062011719, 25.726959228515625]",False,,0.0,0.002743295052668887,2,background_or_unlabeled,Japan_006085.jpg,D10,D20
254,1,0.3932340443134308,"[269.1766052246094, 516.884521484375, 363.3739929199219, 540.8875122070312]","[269.1766052246094, 516.884521484375, 94.1973876953125, 24.00299072265625]",False,,0.0,0.06311021166529844,0,background_or_unlabeled,Japan_004156.jpg,D10,D00
334,1,0.3930596709251404,"[302.4472351074219, 429.4837341308594, 375.858154296875, 446.1783752441406]","[302.4472351074219, 429.4837341308594, 73.41091918945312, 16.69464111328125]",False,,0.0,0.0,2,background_or_unlabeled,Japan_005428.jpg,D10,D20
134,2,0.392992228269577,"[29.878162384033203, 286.2308349609375, 513.9176635742188, 455.0521240234375]","[29.878162384033203, 286.2308349609375, 484.03950119018555, 168.8212890625]",False,,0.407403935702867,0.407403935702867,2,localization,Japan_002419.jpg,D20,D20
398,1,0.39274096488952637,"[132.88980102539062, 519.3077392578125, 308.5235595703125, 552.949462890625]","[132.88980102539062, 519.3077392578125, 175.63375854492188, 33.6417236328125]",False,,0.3012546563095816,0.3012546563095816,1,localization,Japan_006326.jpg,D10,D10
216,0,0.39258405566215515,"[266.5892028808594, 520.1205444335938, 315.65631103515625, 585.781005859375]","[266.5892028808594, 520.1205444335938, 49.067108154296875, 65.66046142578125]",False,,0.0,0.8750719903196483,2,class_confusion,Japan_003698.jpg,D00,D20
148,2,0.3925322890281677,"[456.64959716796875, 368.9023742675781, 598.9982299804688, 478.27978515625]","[456.64959716796875, 368.9023742675781, 142.3486328125, 109.37741088867188]",False,,0.23665792522531529,0.23665792522531529,2,localization,Japan_002684.jpg,D20,D20
101,1,0.39226481318473816,"[347.01934814453125, 377.2070007324219, 522.0853881835938, 407.5837707519531]","[347.01934814453125, 377.2070007324219, 175.0660400390625, 30.37677001953125]",False,,0.0,0.026807240809395186,0,background_or_unlabeled,Japan_001886.jpg,D10,D00
242,1,0.3922390937805176,"[127.53035736083984, 202.71995544433594, 249.9424285888672, 229.65005493164062]","[127.53035736083984, 202.71995544433594, 122.41207122802734, 26.930099487304688]",False,,0.0,0.0,0,background_or_unlabeled,Japan_003990.jpg,D10,D00
428,3,0.39216989278793335,"[394.02587890625, 195.99014282226562, 435.84130859375, 224.19151306152344]","[394.02587890625, 195.99014282226562, 41.8154296875, 28.201370239257812]",False,,0.44689329747867684,0.44689329747867684,3,localization,Japan_006946.jpg,D40,D40
299,1,0.39165449142456055,"[0.9866863489151001, 509.9165344238281, 89.68699645996094, 535.2080078125]","[0.9866863489151001, 509.9165344238281, 88.70031011104584, 25.291473388671875]",False,,0.0,0.0,2,background_or_unlabeled,Japan_004776.jpg,D10,D20
447,1,0.39138302206993103,"[229.8631591796875, 349.2069396972656, 462.35345458984375, 398.977294921875]","[229.8631591796875, 349.2069396972656, 232.49029541015625, 49.770355224609375]",False,,0.6732778343009754,0.6732778343009754,1,duplicate,Japan_007226.jpg,D10,D10
261,2,0.3913653492927551,"[157.4625244140625, 344.00689697265625, 204.81192016601562, 383.5340881347656]","[157.4625244140625, 344.00689697265625, 47.349395751953125, 39.527191162109375]",False,,0.0,0.0,2,background_or_unlabeled,Japan_004216.jpg,D20,D20
417,0,0.39130979776382446,"[301.79522705078125, 485.75006103515625, 396.2142639160156, 529.887939453125]","[301.79522705078125, 485.75006103515625, 94.41903686523438, 44.13787841796875]",False,,0.38020764250519334,0.38020764250519334,0,localization,Japan_006738.jpg,D00,D00
237,2,0.39121001958847046,"[317.647216796875, 335.00604248046875, 595.6140747070312, 480.3175354003906]","[317.647216796875, 335.00604248046875, 277.96685791015625, 145.31149291992188]",False,,0.18382453470703752,0.18382453470703752,2,localization,Japan_003893.jpg,D20,D20
645,0,0.39113718271255493,"[2.8824985027313232, 336.5527038574219, 45.50914764404297, 386.04241943359375]","[2.8824985027313232, 336.5527038574219, 42.626649141311646, 49.489715576171875]",False,,0.0,0.0,2,background_or_unlabeled,Japan_010905.jpg,D00,D20
154,1,0.3909040093421936,"[367.5107116699219, 352.6268615722656, 587.9866333007812, 383.72119140625]","[367.5107116699219, 352.6268615722656, 220.47592163085938, 31.094329833984375]",False,,0.31714659646232707,0.31714659646232707,1,localization,Japan_002766.jpg,D10,D10
717,2,0.39069151878356934,"[349.6567077636719, 426.71539306640625, 422.8698425292969, 552.7728271484375]","[349.6567077636719, 426.71539306640625, 73.213134765625, 126.05743408203125]",False,,0.0,0.33615060310905653,0,localization,Japan_011861.jpg,D20,D00
702,2,0.390595406293869,"[291.80963134765625, 352.4200439453125, 449.0896301269531, 492.503173828125]","[291.80963134765625, 352.4200439453125, 157.27999877929688, 140.0831298828125]",False,,0.40989362283799713,0.40989362283799713,2,localization,Japan_011660.jpg,D20,D20
